created_at,text,retweet_count,favorite_count,sentimento,subjetividade,ADJ,ADP,ADV,CONJ,DET,NOUN,NUM,PRT,PRON,VERB,.,X,popularidade
2018-05-28 15:21:33,"Por que jogar na conta da população se há alternativas para conter gastos? Esse é o problema de usar estatais e ministérios como moeda de troca em eleições, você não pode cortá-los pois estará cortando suas próprias pernas, a chamada “governabilidade”. Nosso objetivo é diferente!",4237,17902,0.0,0.8333333333333334,3,6,2,1,6,16,0,1,5,10,0,0,17.82415771484375
2018-05-28 09:13:56,- Enquanto persistir desconfiança em nosso sistema eleitoral a classe política continuará na UTI.- O voto impresso é o antibiótico que poderá mudar os destinos do Brasil. - Essa pauta é de todos nós.,2728,13141,-0.025,0.25,5,4,2,0,7,8,0,2,2,6,0,0,17.81396484375
2018-05-27 21:15:16,"- Das dores do parto, a esperança de um novo Brasil.- No momento a certeza: ""a condução da política não pode continuar nas mãos de corruptos e comunistas."" https://t.co/FV5Jgl57la",1500,5595,0.13636363636363635,0.4545454545454545,1,3,0,0,3,6,0,0,0,0,0,0,17.79425048828125
2018-05-27 12:34:19,"Qualquer multa, confisco ou prisão imposta aos caminhoneiros por Temer/Jungmann, será revogada por um futuro presidente honesto/patriota.",6671,27920,0.33888888888888885,0.5083333333333333,2,3,0,1,2,11,0,0,0,4,0,0,17.780029296875
2018-05-27 00:43:07,"- A melhor maneira de resolver problemas é evitar que apareçam.- Os responsáveis pela crise são ótimos para distribuir ministérios, estatais, diretorias de bancos... que geram ineficiência do estado e corrupção.- Essa é a ""governabilidade"" que vem destruindo o Brasil.",2746,11837,0.45,0.4,4,4,0,1,7,12,0,3,1,10,0,0,17.7607421875
2018-05-26 22:12:48,"- Queremos uma imprensa livre.- O PT tudo fez para censurá-la via ""controle social da mídia.- O povo mostra para a Globo que liberdade NÃO É PUBLICAR MENTIRAS. https://t.co/T6f2oWD5UB",2280,7603,0.21666666666666667,0.43333333333333335,2,2,0,0,2,14,0,1,2,4,0,0,17.75677490234375
2018-05-26 19:45:06,"A Globo mentindo, como sempre. https://t.co/7qqgdOH6EP",2752,7714,0.0,0.0,0,1,1,0,1,4,0,0,0,0,0,0,17.7528076171875
2018-05-26 13:24:30,Nossa candidatura é irrelevante perto da crise nacional. Penso apenas no futuro do país. O povo tem que mostrar que o patrão são vocês e não os políticos. Desse movimento pode surgir um novo Brasil.,5350,23149,-0.05272727272727274,0.5959090909090909,3,5,2,1,8,9,0,1,3,7,0,0,17.74273681640625
2018-05-26 12:01:59,"- ""Entre um Governo corrupto e o povo, estamos com o povo."" https://t.co/ta1gMxqRTW",3234,11102,-0.5,1.0,1,2,0,1,3,5,0,0,1,1,0,0,17.74053955078125
2018-05-25 22:10:47,"RT @omatheuslima_: Bolsonaro criticou o monopólio da Petrobras na definição do preço dos combustíveis.Para o deputado, os reajustes são par…",1094,0,0.0,0.0,1,2,0,0,2,10,0,1,0,3,0,0,17.718505859375
2018-05-25 22:09:30,RT @tercalivre: Caminhoneiros expulsam sindicalistas e rasgam bandeira da CUT em VIANA - ES https://t.co/P7IlDmSCBj,3412,0,0.0,0.0,1,1,0,1,0,12,0,0,0,1,0,0,17.71832275390625
2018-05-25 21:20:25,"O movimento dos caminhoneiros mostra as entranhas do Poder, como o povo é assaltado em benefício de uma casta política, que há décadas, escraviza a todos. https://t.co/e8OyBgq30y",2075,9233,0.0,0.1,1,4,1,0,6,11,0,1,0,5,0,0,17.71710205078125
2018-05-25 14:14:32,"RT @CarlosBolsonaro: Bolsonaro não tem preparo para administrar o país, tá ok?! Na foto podemos observar peixes grandes e pequenos! https:/…",1296,0,0.10416666666666667,0.3333333333333333,2,1,0,1,3,10,0,1,2,4,0,0,17.7059326171875
2018-05-24 20:28:23,Chegada em Salvador - BA. Fantástico como sempre o Gigante Nordeste! https://t.co/Jn76BwjGhv,1311,6450,0.2,0.95,1,2,1,0,1,7,0,0,0,0,0,0,17.67816162109375
2018-05-24 13:06:02,Inscreva-se gratuitamente em nosso canal do youtube e tenha acesso a mais informações.https://t.co/c7nCWDoLRh https://t.co/p4fYj4cTKX,461,2060,0.45,0.65,2,1,1,1,0,7,0,2,1,1,0,0,17.666748046875
2018-05-24 11:45:01,"Vereador Ottoni de Paula, Rio/RJ: ""Bolsonaro é ditador?"" https://t.co/3YFWdYGlWd",200,1082,0.0,0.0,0,0,0,0,0,10,0,0,0,1,0,1,17.664794921875
2018-05-23 23:22:14,"A QUE PONTO CHEGARÃO? Primeiro a imprensa mente ao publicar que estive com Waldemar da Costa na semana passada. Agora diz que aceno para corruptos e condenados. É a velha imprensa de sempre, não sabem fazer outra coisa a não ser mentir e mentir.",2709,13712,-0.0375,0.4,2,3,4,3,2,12,0,2,6,13,0,0,17.645751953125
2018-05-23 15:17:59,"Geraldo Alckmin me rotula de atrasado por meus votos no passado. Um dos votos que mais me orgulha foi o contra a reeleição de FHC. Não aceitei a propina do seu partido PSDB. Concluo, Sr Alckmin, estou aguardando alguém da sua laia me chamar de corrupto.",4332,18639,0.1416666666666667,0.7083333333333334,3,10,2,0,4,15,1,1,9,8,0,0,17.63348388671875
2018-05-23 12:39:16,Entrevista - UM SÓ BRASIL! https://t.co/wSTnTboLmf,230,1089,0.0,0.0,0,0,0,0,0,4,1,0,0,0,0,0,17.629638671875
2018-05-22 22:39:23,"Paulo Guedes, Jair Bolsonaro e a Economia. https://t.co/tv4kUjWrN4",2025,6424,0.0,0.0,0,0,0,1,1,7,0,0,0,0,0,0,17.608642578125
2018-05-22 20:31:01,Mais um bate papo produtivo! Desta vez nos reunimos com empresários da Associação Comercial do RJ. https://t.co/J868Pp3v33,382,2014,0.3125,0.25,2,3,0,0,2,9,1,0,1,1,0,0,17.6053466796875
2018-05-22 10:07:41,"Um forte abraço Sobral-CE! Junto com a crescente confiança vem mais responsabilidade, Grande Nordeste! 👍🏻 Por @bolsonarosobral https://t.co/PNVVdb25tk",853,4355,0.375,0.3666666666666667,3,3,1,0,1,9,0,0,0,2,0,0,17.59002685546875
2018-05-21 22:41:06,Entrevista para o Programa Jornal da Clube. Assista: https://t.co/4BjZF8BBfl,207,1049,0.0,0.0,0,1,0,0,1,8,0,0,0,0,0,0,17.57305908203125
2018-05-21 22:25:03,Garotada e mais experientes se reunindo espontaneamente em shopping de Goiânia para trocarem experiências. Obrigado a todos pela consideração! https://t.co/pG63CWBMJX,981,5794,0.5125,0.575,2,3,2,1,2,8,0,1,2,1,0,0,17.57281494140625
2018-05-21 11:17:06,"- Custo do pedágio, indústria das multas, valor do frete, condições das estradas, roubo de cargas e preço dos combustíveis. - Os caminhoneiros não são ouvidos e podem parar a partir dessa segunda-feira. https://t.co/eu25S1iMkE",1749,7569,0.0,0.1,1,0,1,2,1,15,0,0,0,5,0,0,17.556640625
2018-05-20 17:26:50,Obrigado Caxias! Um forte abraço a todos do Maranhão! https://t.co/6Y6huEAyb9,508,3613,0.0,0.1,1,1,0,0,2,5,0,1,1,1,0,0,17.53094482421875
2018-05-20 13:41:58,"Desde a Emenda Constitucional 81/2014, que relativizou a propriedade privada, potencilizou-se as invasões de terras levando mais mortes e conflitos no campo. A minoria, representada pelos comunistas, não pode continuar mandando no Brasil. https://t.co/kC0pjpqu2l",1243,4354,0.25,0.4375,1,3,2,1,4,13,1,2,0,9,0,0,17.525634765625
2018-05-20 13:21:42,RT @CarlosBolsonaro: Tipo a “Comissão da Verdade” que analisou os crimes dos militares no Regime Militar. Qualquer semelhança não é mera co…,512,0,-0.1,0.1,4,3,1,0,3,9,0,0,0,2,0,0,17.525146484375
2018-05-20 11:15:32,RT @CarlosBolsonaro: UÉ? https://t.co/96qKLZNq9m,437,0,0.0,0.0,0,0,0,0,0,6,0,0,0,0,0,0,17.52215576171875
2018-05-20 11:01:19,"Eles têm TV, fundo eleitoral, grandes partidos... NÓS, O POVO. Natal/RN  - 17/maio. https://t.co/vEEf3zVLGw",1528,6626,0.0,0.1,3,0,0,0,0,11,1,0,1,1,0,0,17.52178955078125
2018-05-20 02:46:49,👉🏻 https://t.co/VL5p6tvY6H,610,5207,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,17.51025390625
2018-05-19 10:54:45,CAMINHOS DO BRASIL: Perguntas e Respostas. https://t.co/LWKMGVl25i,173,874,0.0,0.0,0,0,0,1,0,7,0,0,0,0,0,0,17.4879150390625
2018-05-19 10:32:58,Mãe não condena PM pela morte do filho assaltante. Simplesmente assista: https://t.co/hkJi36OFgC,1015,4345,0.0,0.35714285714285715,0,2,1,0,2,9,0,0,0,2,0,0,17.4874267578125
2018-05-18 20:37:26,Palestra na Federação das Indústrias do Estado do Rio Grande do Norte. https://t.co/6ng7mHjZmR,350,2035,0.0,0.0,0,4,0,0,2,9,0,0,0,1,0,0,17.46832275390625
2018-05-17 19:58:43,- Chegada há pouco!- Obrigado Natal/RN.- Um abraço Nordeste. https://t.co/tzpwxCnx7Y,1281,6419,0.2,0.2,2,0,0,0,0,8,0,0,0,1,0,0,17.434814453125
2018-05-17 16:04:31,Os grandes partidos estariam com medo do Bolsonaro? https://t.co/0UsJZ8Hwjv,496,2781,-0.3,0.5,1,1,0,0,1,4,0,0,0,3,0,0,17.42950439453125
2018-05-17 14:21:54,🇧🇷🇮🇱 https://t.co/UxLXDo7G2y,492,2738,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,17.42730712890625
2018-05-17 10:38:17,"- Para a revista Exame, Bolsonaro chama-se ""Mesmo Candidato.""- Por que será? https://t.co/8CLnlQQUDh",2251,9972,0.0,0.125,1,1,1,0,0,6,0,0,1,3,0,0,17.42230224609375
2018-05-16 23:26:42,Jair Bolsonaro visita AgroBrasília (economia e agronegócio). https://t.co/gMAZ9bXR8J,651,3308,0.0,0.0,0,0,0,1,0,8,0,0,0,0,0,0,17.40740966796875
2018-05-16 19:01:56,ALIANÇAS PARTIDÁRIAS. https://t.co/9Ioe7itbUU,433,1702,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,17.40167236328125
2018-05-16 18:37:18,Ouvindo quem produz e quem traz desenvolvimento econômico e social para nosso Brasil! Neste momento na AGROBRASÍLIA. https://t.co/Jxf8BSMyPD,390,2214,0.12083333333333332,0.13333333333333333,2,2,0,2,1,6,0,2,3,3,0,0,17.4010009765625
2018-05-16 15:02:31,"Além da jovem que foi brutalmente assassinada por não conseguir  desbloquear o celular em um assalto ontem no RJ, mais um policial foi morto após ser identificado pelos bandidos. Um verdadeiro inferno! No que depender de nós, essa ESCÓRIA terá o tratamento que merece!",5778,23017,-0.21666666666666665,0.561111111111111,3,8,3,0,7,13,0,2,4,13,0,0,17.39630126953125
2018-05-15 20:56:19,⬆️ https://t.co/CKlQCBER5E,917,5175,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,17.372802734375
2018-05-15 19:37:34,Entrevista ao jornalista Ricardo Sapia sobre temas atuais. https://t.co/ooMb6mfoZJ,231,1214,0.0,0.4,1,2,0,0,0,7,0,0,0,0,0,0,17.3712158203125
2018-05-14 17:10:48,"Os ""suspeitos"" possuem várias passagens pela polícia e um deles estava preso e foi solto no fim de semana porque recebeu o benefício da SAIDINHA DO DIA DAS MÃES. Mais um pai de família que trabalha combatendo o crime foi assassinado por conta de regalias dadas aos criminosos. https://t.co/fj41xSuQ9q",855,3167,0.25,0.25,2,6,0,2,3,14,2,2,3,11,0,0,17.3375244140625
2018-05-14 16:56:37,RT @BlogDoPim: O reação da mãe PM repercute nos EUA como ato de heroísmo. https://t.co/UiQTWAQPfI,2783,0,0.0,0.0,0,3,0,0,2,11,0,1,0,1,0,0,17.3372802734375
2018-05-14 16:51:45,"Visita ao Centro de Instrução Almirante Sylvio de Camargo (CIASC). Órgão que atua na capitação de Oficiais e Praças do Corpo de Fuzileiros Navais, localizado na Ilha do Governador (Rio de Janeiro-RJ)! https://t.co/cI7FK2XFyz",534,3393,-0.125,0.1,0,5,0,1,3,19,0,1,0,2,0,1,17.3372802734375
2018-05-14 13:40:00,Obrigado Picuí. Um grande abraço Paraíba! https://t.co/nePQiSpPDT,522,3261,0.0,0.1,1,0,0,0,1,6,0,0,1,0,0,0,17.33319091796875
2018-05-13 23:15:36,- UFC 224 RIO/RJ.- Essa é a nossa pesquisa de opinião. https://t.co/72UAqU6iLv,1075,5058,0.0,0.0,0,0,0,0,1,7,1,0,1,2,0,0,17.31524658203125
2018-05-13 18:16:57,RT @CarlosBolsonaro: Como um criminoso se fere para acusar um policial e ser solto no dia seguinte pelo juiz na audiência de custódia por m…,1396,0,-0.2,0.275,2,2,0,1,5,12,0,1,0,4,0,0,17.30914306640625
2018-05-13 09:52:47,Parabéns mães! Um presente verdadeiro é possibilitar que durmam mais tranquilas sabendo que seus filhos voltarão seguros para suas casas além de um estado com menos interferência em muitas esferas. É possível termos força para começarmos isso a partir de 2019! Um forte abraço!,2615,16458,0.2726190476190476,0.3523809523809524,4,5,3,0,5,10,1,4,4,9,0,0,17.29876708984375
2018-05-13 00:40:23,- Vamos revogar isso em 2019.- Faremos o Brasil grande. https://t.co/lEz6FYDJZI,1557,7650,0.0,0.1,2,2,0,0,0,5,0,1,1,2,0,0,17.2877197265625
2018-05-12 16:21:55,Bom final de semana a todos! 👍🏻 https://t.co/1nLtkOIEp3,827,7663,0.875,0.6000000000000001,2,0,0,0,0,4,0,1,0,0,0,0,17.27764892578125
2018-05-12 13:20:30,"- Onde está a vinculação de ""tapa no bumbum"" com terroristas mortos no Brasil?- Por que as TVs não mostram essas imagens?- Grande parte da mídia vive de mentiras. https://t.co/GQNApuneLe",1221,4546,0.14545454545454545,0.4666666666666666,2,5,3,0,4,10,0,0,0,5,0,0,17.27398681640625
2018-05-12 09:05:32,Entrevista ao “Café na Política” sobre temas atuais. https://t.co/m9JU66mr9L,189,1029,0.0,0.4,1,2,0,0,0,8,0,1,0,0,0,0,17.26898193359375
2018-05-11 22:13:14,"Como a esquerda, sempre ""zelosa"" com os direitos humanos, executava os próprios companheiros. https://t.co/nDarnKF7p4",2090,6705,0.2,0.3666666666666667,3,2,1,0,1,5,0,0,2,1,0,0,17.25616455078125
2018-05-11 17:29:55,Magno Malta ( @MagnoMalta ) fala sobre Jair Bolsonaro. https://t.co/0axX74LnpA,275,1387,0.0,0.0,0,1,0,0,0,9,0,0,0,0,0,0,17.25067138671875
2018-05-11 09:29:42,Roberto Marinho em editorial no Globo de 07/out/1984: https://t.co/Q7SK0c3gVp,1147,3905,0.0,0.0,0,3,0,0,0,7,2,0,0,0,0,0,17.24127197265625
2018-05-10 23:39:53,Jair Bolsonaro recebe parlamentar paraguaio e debatem importância de relações entre os dois países. https://t.co/La2SMEXVyX,647,3842,0.0,0.0,0,2,0,1,2,9,1,0,0,2,0,0,17.2298583984375
2018-05-10 17:33:22,Chegada no aeroporto da Pampulha - MG. Seguindo para compromissos! Esse carinho não tem preço! Forte abraço a todos! https://t.co/tLwwW0sBGM,1466,7001,0.3333333333333333,0.4000000000000001,2,2,0,0,2,9,0,1,0,2,0,0,17.22283935546875
2018-05-10 14:59:37,Embarcando para Belo Horizonte 13h50min pousaremos em Pampulha. https://t.co/eW6Bf5jo0N,1231,8017,0.0,0.0,0,2,0,0,0,5,1,0,1,3,0,0,17.21990966796875
2018-05-10 09:55:01,"Porque a esquerda potencializou demarcações de terras indígenas, quilombolas, etc. https://t.co/utxLwULqsb",504,2285,0.0,0.0,1,2,0,0,1,6,0,0,0,2,0,1,17.2142333984375
2018-05-09 16:14:46,09/05/2018: entrevista com @DatenaOficial sobre alguns temas atuais no link que segue e logo mais com o @correio brasiliense. https://t.co/uq33jNgLEU,267,1525,0.0,0.25,2,4,1,1,2,10,1,0,0,0,0,0,17.1942138671875
2018-05-09 09:05:25,Dia 10 maio de 2018 - Chegada em Belo Horizonte ( aeroporto da Pampulha - 13h55 👍🏻): https://t.co/RvOlFTxhut,843,4610,0.0,0.0,0,1,0,0,0,9,3,0,0,0,0,0,17.18634033203125
2018-05-08 13:38:36,"- Candidato do PSOL, linha auxiliar do PT, acusa Bolsonaro do que eles são.- Assista: https://t.co/pPrBfS1cd2",1189,4891,0.0,0.0,0,1,0,0,0,8,0,0,2,2,0,0,17.1650390625
2018-05-08 10:20:46,Quando um programa de humor imitando cenário jornalístico retrata a realidade mais dignamente que grande parte da mídia que compõe o sistema: https://t.co/PcsKZi0zVr,3494,10453,0.3444444444444444,0.5666666666666667,1,2,4,0,5,8,0,1,0,3,0,0,17.16131591796875
2018-05-07 16:16:41,Os amigos socialistas unidos utilizando seu dinheiro e estratégias pelo plano de poder da esquerda! https://t.co/VAFbMPYgji,1002,4393,0.0,0.0,3,1,0,1,2,7,0,0,1,1,0,0,17.14190673828125
2018-05-07 13:29:47,Obrigado Cascavel - Ceará! 👍🏻! Um abraço @HeitorFreireCE ! https://t.co/tj2kjFlviF,256,1897,0.0,0.0,0,0,0,0,1,9,0,0,1,0,0,0,17.1390380859375
2018-05-07 11:44:02,- Obrigado Ribeirão Preto. - Um abraço São Paulo. https://t.co/PbjZOzkohK,1108,5748,0.0,0.0,0,0,0,0,1,8,0,0,1,0,0,0,17.13720703125
2018-05-06 18:05:41,- 129• aniversário do Colégio Militar do Rio de Janeiro! https://t.co/p1Foxgbm4F,653,4157,-0.125,0.1,1,3,0,0,1,7,1,0,0,0,0,0,17.1187744140625
2018-05-05 18:28:40,"Presente no 210° aniversário do Corpo de Fuzileiros Navais de todo o Brasil no RJ. Um forte abraço, Guerreiros!",547,4882,0.0,0.05,2,5,0,0,4,8,0,0,0,0,0,0,17.094482421875
2018-05-05 11:24:22,Usando tática do MST ativistas quilombolas de Eldorado/SP fecham rodovia. https://t.co/WHN82MC4PM,919,3447,0.0,0.0,1,1,0,0,0,9,0,0,0,2,0,0,17.08740234375
2018-05-04 22:58:07,Capitão PMERJ Stefan Cruz Contreiras. Nossos sentimentos. https://t.co/KEdQV2a168,587,3325,0.0,0.0,0,0,0,0,0,8,0,0,1,0,0,0,17.074951171875
2018-05-04 16:35:15,- A imprensa insiste boçalmente em dizer que não tenho apoio no meio militar. - Cerimônia de passagem de comando no Comando Militar do Sudeste nesta semana.- Parabéns aos Generais Campos e Ramos. https://t.co/YbgEm0cwAr,2011,8486,-0.1,0.1,2,3,0,1,5,15,0,1,1,3,0,0,17.06866455078125
2018-05-04 14:14:40,"Ex-militante de esquerda, @SouDescortes fala sobre Jair Bolsonaro. https://t.co/mKYZcImsdp",254,1184,-0.025,0.3,2,1,0,0,0,8,0,0,0,0,0,0,17.06640625
2018-05-04 09:18:40,"RT @CarlosBolsonaro: A relação dos “Movimentos Sociais”, que invadem propriedades no campo e na cidade, com o PT e o PSOL. https://t.co/zF1…",580,0,0.03333333333333333,0.06666666666666668,0,4,0,2,5,15,0,0,0,1,0,0,17.0615234375
2018-05-03 14:30:43,Silvia Waiãpi fala sobre questões indigenistas e Jair Bolsonaro. https://t.co/fEKmz6LuWw,282,1430,0.0,0.0,1,1,0,1,0,8,0,0,0,0,0,0,17.04345703125
2018-05-03 09:35:08,"General Mourão, os valores da nossa sociedade e o Deputado Jair Bolsonaro. https://t.co/1X4WgTWWm5",1526,6624,0.05000000000000002,0.5,0,0,0,1,1,9,0,0,1,1,0,0,17.0386962890625
2018-05-02 14:32:32,"Com Gideões em Camboriú/SC. Domingo, 29/abril. https://t.co/E3msWHgnKf",260,1923,0.0,0.0,0,2,0,0,0,8,1,0,0,0,0,0,17.02093505859375
2018-05-01 23:18:40,- Nesse primeiro de maio todos os pré-candidatos foram convidados pelos sindicatos para os festejos. Apenas um pré-candidato NÃO foi convidado: Jair Bolsonaro.- Foi minha melhor notícia do dia!,3593,19808,0.4166666666666667,0.5444444444444444,2,6,1,0,6,9,1,0,2,5,0,0,17.0068359375
2018-05-01 11:43:32,"RT @BolsonaroSP: OBRIGADO RIBEIRÃOObrigado Ribeirão Preto-SP pelo carinho e consideração. O sertanejo, o produtor, o ruralista é conserva…",555,0,0.0,0.0,1,1,0,1,3,13,0,0,1,1,0,0,16.99627685546875
2018-05-01 11:22:43,"RICTV, nossa passagem por Camboriú/SC. https://t.co/v5RjSojIKb",218,1473,0.0,0.0,0,1,0,0,0,7,0,0,1,0,0,0,16.99609375
2018-04-30 17:19:36,"Obrigado pela recepção e confiança amigos da Agrishow, uma das maiores feiras do ramo na América Latina! Em Ribeirão Preto - SP. https://t.co/VDdo48yfJ1",714,4729,0.0,0.0,1,5,0,1,1,12,1,0,1,2,0,0,16.97998046875
2018-04-30 15:09:28,Parabéns Garoto! Um forte abraço do seu pai! 👍🏻 @FlavioBolsonaro https://t.co/2aMGsmdcXL,373,4603,0.0,0.1,2,1,0,0,1,7,0,0,1,1,0,0,16.97802734375
2018-04-30 10:27:01,- Esse carinho do nosso povo é indescritível. - Navegantes/SC/Brasil. https://t.co/dmnknPEoZz,1295,6796,0.0,0.0,1,1,0,0,1,8,0,0,1,2,0,0,16.97393798828125
2018-04-29 22:52:27,Chegada há pouco em Navegantes. Seguindo para compromissos. Obrigado Santa Catarina. Amanhã em Ribeirão Preto-SP. https://t.co/fqFzhPSTqf,1353,6156,0.0,0.1,0,3,1,0,0,10,0,0,1,2,0,0,16.96392822265625
2018-04-29 14:14:46,Sindicalista jornalista petista ameaça colega de profissão da Rede Record que cobria acampamento do PT em Curitiba. https://t.co/qwdvAgNDcj,2757,8490,0.0,0.0,1,3,0,0,2,11,0,0,0,2,0,0,16.95660400390625
2018-04-29 11:27:33,"Garotada, obrigado pela confiança. Vocês são o combustível da nossa esperança de um Brasil melhor! Meus parabéns, um forte abraço a todos e boa sorte! Vídeo via @tercalivre https://t.co/lDaEnC1ohv",1384,6744,0.425,0.35,4,4,0,1,5,13,0,1,2,1,0,0,16.9541015625
2018-04-29 10:43:34,"Afinal, qual será o temor do Senador Lindbergh do PT/RJ? https://t.co/cf32ehEtiN",792,4083,0.0,0.0,0,3,0,0,2,8,0,0,1,2,0,0,16.95355224609375
2018-04-28 23:27:39,"Lindbergh Farias responsabiliza Bolsonaro, Moro e Globo por tiros em Curitiba. https://t.co/TfeGm4Sqth",540,2673,0.0,0.0,0,2,0,1,0,9,0,0,0,1,0,0,16.944091796875
2018-04-28 20:36:22,"Se governar é entregar ministérios estatais e bancos oficiais à partidos políticos, então votem em quem está fazendo ""alianças."" https://t.co/wHkZ4Tu9zB",1144,4125,0.0,0.1,2,2,1,1,0,9,0,2,1,4,0,0,16.94171142578125
2018-04-28 13:47:09,A causa do descrédito da classe política. https://t.co/siH3ptW7ye,624,2690,0.0,0.1,1,2,0,0,3,5,0,0,0,0,0,0,16.93609619140625
2018-04-27 23:24:48,Entrega de Espadim Polícia Militar de Goiás. Com @bolsonarosp e @delegadowaldir https://t.co/3HlBIajwPP,314,2537,-0.1,0.1,0,3,0,1,0,10,0,0,0,1,0,0,16.9241943359375
2018-04-27 19:30:46,Trump pede oração a Ben Carson. Em suas palavras muita coincidência com o Brasil. Via @emb_resistencia https://t.co/88ODzvVCAw,1226,4859,0.0,0.0,0,4,0,0,1,12,0,0,1,2,0,0,16.921142578125
2018-04-27 00:22:46,"Wadih Damous, PT/RJ, chama juízes e procuradores e justiça de nazi-fascistas. Tudo para defender Lula. https://t.co/MBEo9AYDih",746,3120,0.0,0.0,1,0,0,1,1,10,0,1,0,2,0,0,16.90582275390625
2018-04-26 20:40:44,“FUI AGREDIDO! CHAMEM O BATMAN....” Kkkkkkk https://t.co/Y2HWsaaMxe,2552,12678,0.0,0.0,0,0,0,0,0,8,0,0,1,2,0,0,16.90301513671875
2018-04-26 14:28:27,"Mais perfis falsos nas ruas do Ceará. Pacatuba e Maracanaú, um Forte abraço Grande Região Nordeste. 👍🏻 https://t.co/IiZDvuIFUg",822,3763,0.3083333333333333,0.7458333333333333,3,2,1,1,2,11,0,0,0,0,0,0,16.89813232421875
2018-04-26 13:42:58,Obrigado Rondonópolis - MT. Um forte abraço Região Centro-Oeste. https://t.co/tBFEkoL05e,491,1948,0.0,0.1,1,0,0,0,1,8,0,0,1,0,0,0,16.8975830078125
2018-04-26 13:23:44,- Haja inteligência artificial no Pará.- Um abraço região Norte. https://t.co/QXEv76AaJn,887,3453,-0.6,1.0,2,1,0,0,1,7,0,0,0,1,0,0,16.89727783203125
2018-04-26 12:29:43,- Obrigado Belford Roxo. - Um abraço Rio de Janeiro. https://t.co/UlG6c3SR8P,1610,8322,0.0,0.0,1,1,0,0,1,7,0,0,1,0,0,0,16.89666748046875
2018-04-26 10:30:11,- Obrigado Santo Amaro da Imperatriz.  - Um abraço Santa Catarina. https://t.co/cFsxbGcAjU,680,3860,0.0,0.0,0,0,0,0,1,9,0,0,1,1,0,0,16.8948974609375
2018-04-25 16:56:25,Este “professor” tem condições de ministrar uma aula? https://t.co/rGJCH8i0JW,2013,7453,0.5,0.625,1,0,0,0,2,4,0,1,0,2,0,0,16.881591796875
2018-04-25 11:24:05,"TURISMO: Não é campanha, é missão. Vídeo de 2016. https://t.co/4WkN2e000b",182,1325,0.0,0.0,0,1,1,0,2,6,1,0,2,2,0,0,16.87750244140625
2018-04-24 16:31:43,Imaginem @jairbolsonaro chamando de hiena a Sra. Marina Silva..... Assista: https://t.co/NV03qAZbWm,2206,8436,0.0,0.0,3,0,1,0,0,7,0,0,0,2,0,0,16.86346435546875
2018-04-23 22:07:47,"Paraguai à Direita. Parabéns Mário Abdo Benítez. No campo de batalha ideológico os inimigos da democracia, do progresso e da família devem ser dizimados nas urnas. Em outubro será a vez do nosso povo bradar: ""Brasil acima de tudo! Deus acima de todos!""",2668,14040,0.09523809523809523,0.2452380952380953,1,8,0,1,8,19,0,0,1,5,0,0,16.85028076171875
2018-04-23 11:04:44,- Grande parte da imprensa consegue ficar pior do que sempre foi. - A calúnia é o seu norte.- Enéas Carneiro no campo das idéias está mais atual que nunca. https://t.co/w48Tvrgl8R,1002,4697,0.033333333333333326,0.5,2,5,3,0,3,10,0,0,2,5,0,0,16.8424072265625
2018-04-22 23:51:52,"A cada demonstração de carinho, o crescimento da responsabilidade. Boa noite a todos! https://t.co/mzWuoPDyFs",1278,7585,0.875,0.6000000000000001,1,3,0,0,2,7,0,0,0,1,0,0,16.83477783203125
2018-04-22 16:41:26,"- Hoje, 22/abril, às 15hs, na Band.- Agora com Datena.- Estarei lá. Bom domingo a todos. Jair Bolsonaro. https://t.co/u9CK9ynOBy",898,5439,0.7,0.6000000000000001,1,3,2,0,1,11,2,0,1,2,0,0,16.829833984375
2018-04-22 12:29:20,"""Robôs"" em Maracanaú e Pacatuba. Obrigado meu Ceará. Vídeo de @HeitorFreireCE : https://t.co/jRrMzeyDKs",745,3902,0.0,0.0,1,1,0,1,0,9,0,0,2,0,0,0,16.826904296875
2018-04-21 19:01:50,"Vou abrir o jogo: como vocês, sou também um robô de última geração somente detectado com inteligência artificial. Kkkkk https://t.co/hLr1mAvQTx",2882,15340,-0.25,0.725,2,2,2,0,2,6,0,1,3,5,0,0,16.81536865234375
2018-04-21 16:20:28,"- Revista Veja diz que uso robôs de última geração para obter sucesso na internet. - E que somente com inteligência artificial tal operação poderia ser detectada. - Meus ""robôs"", na verdade, é o povo brasileiro. https://t.co/8y9jDHh4ao",1902,9222,-0.2,0.8333333333333334,3,4,1,1,3,11,0,1,2,8,0,0,16.8135986328125
2018-04-21 14:45:47,"- No show do Sérgio Malandro.- Esse carinho que recebo não tem preço. - Obrigado Sérgio, obrigado Brasil! https://t.co/mpWTDddnBg",1604,7649,1.0,1.0,1,1,0,0,1,9,0,1,3,3,0,0,16.81256103515625
